Player,Cost,Sel.%,Form,Pts.,RP
WoltemadeNEWFWD,7.3,16.1,3.7,78,5
J.PalhinhaTOTMID,5.5,1.0,2.8,78,9
CalafioriARSDEF,5.6,6.9,1.0,77,0
ZubimendiARSMID,5.2,2.2,3.7,77,5
GvardiolMCIDEF,6.0,6.4,4.0,77,0
BallardSUNDEF,4.6,2.9,3.2,77,1
AldereteSUNDEF,4.1,6.3,4.5,77,1
GrealishEVEMID,6.5,9.9,2.3,76,-1
AndersenFULDEF,4.6,5.6,3.7,76,2
GakpoLIVMID,7.3,5.4,1.8,76,3
CherkiMCIMID,6.8,16.0,5.5,76,1
RichardsCRYDEF,4.4,1.9,0.5,75,0
Dewsbury-HallEVEMID,4.9,2.7,0.2,75,0
ThiawNEWDEF,5.1,6.1,4.3,75,-1
VicarioTOTGKP,4.8,6.9,3.0,75,1
KudusTOTMID,6.4,12.2,1.7,75,0
RicharlisonTOTFWD,6.4,7.7,2.7,75,1
SánchezCHEGKP,4.9,13.4,2.8,74,2
MbeumoMUNMID,8.1,9.0,0.3,74,0
Pedro PorroTOTDEF,5.2,12.6,3.5,74,0
GustoCHEDEF,5.0,2.3,3.8,73,2
NdiayeEVEMID,6.2,3.3,0.3,73,0
RomeroTOTDEF,5.0,3.7,2.5,73,3
WirtzLIVMID,8.2,10.6,6.5,71,3
SzoboszlaiLIVMID,6.6,4.6,2.0,71,3
E.Le FéeSUNMID,4.9,1.0,2.5,71,0
McGinnAVLMID,5.4,1.1,4.5,70,3
CullenBURMID,5.0,1.2,1.2,70,0
AnthonyBURMID,5.1,2.0,2.0,69,6
CucurellaCHEDEF,6.0,16.3,1.0,69,-3
CaicedoCHEMID,5.7,7.9,1.8,69,4
DokuMCIMID,6.4,3.0,1.7,69,8
DonnarummaMCIGKP,5.7,10.3,4.3,69,1
L.PaquetáWHUMID,5.9,2.2,3.7,69,2
VerbruggenBHAGKP,4.5,5.8,4.0,68,3
EzeARSMID,7.3,9.4,0.3,67,1
TruffertBOUDEF,4.5,1.9,1.8,67,1
O'BrienEVEDEF,4.9,0.7,3.2,67,2
RaúlFULFWD,6.2,2.0,4.7,67,5
BurnNEWDEF,5.0,3.5,0.2,67,0
AyariBHAMID,4.8,0.3,5.0,66,5
WhartonCRYMID,5.0,0.8,3.0,66,3
CunhaMUNMID,8.2,12.8,5.3,66,2
Lewis-PotterBREDEF,4.9,2.4,6.8,65,6
YarmoliukBREMID,5.0,0.1,4.5,65,8
WelbeckBHAFWD,6.3,4.2,1.2,65,1
TeteFULDEF,4.5,0.5,3.0,65,0
DalotMUNDEF,4.5,4.4,3.3,65,1
PopeNEWGKP,5.1,5.1,1.7,65,2
BarnesNEWMID,6.1,1.2,3.5,65,15
HumeSUNDEF,4.5,0.4,3.3,65,0
MartinezAVLGKP,5.0,3.6,1.7,64,1
DigneAVLDEF,4.5,1.6,2.2,64,9
O.DangoBREMID,5.8,0.3,0.3,64,0
LenoFULGKP,4.9,1.6,3.7,64,3
M.SalahLIVMID,14.0,14.3,1.2,64,0
BentancurTOTMID,5.3,0.2,3.2,64,2
DúbravkaBURGKP,4.0,33.2,3.3,63,3
KayodeBREDEF,4.5,0.7,4.2,63,6
M.FernandesWHUMID,5.5,0.2,3.3,63,2
KonsaAVLDEF,4.4,7.4,2.7,62,7
ScottBOUMID,5.0,0.2,2.7,62,4
EvanilsonBOUFWD,7.0,1.6,4.0,62,6
A.BeckerLIVGKP,5.4,5.9,5.0,62,10
SalibaARSDEF,5.9,11.7,3.3,61,7
KamaraAVLMID,4.9,0.5,1.8,61,3
UgochukwuBURMID,5.0,0.1,3.8,61,4
AmpaduLEEMID,4.9,0.1,4.2,61,3
GeorginioBHAMID,5.6,0.5,2.7,60,2
N.WilliamsNFODEF,4.7,3.3,2.7,59,4
MerinoARSMID,5.7,1.9,1.2,58,0
BuendíaAVLMID,5.3,0.4,1.7,58,1
HendersonBREMID,5.0,0.5,2.3,58,1
WiefferBHAMID,4.9,0.2,0.7,58,0
StruijkLEEDEF,4.3,0.3,4.7,58,2
RodonLEEDEF,3.9,3.4,1.0,58,1
PetrovićBOUGKP,4.5,4.6,0.8,57,1
SessegnonFULMID,5.4,0.2,0.2,57,1
DamsgaardBREMID,5.8,0.6,2.3,56,1
F.KadıoğluBHADEF,4.4,0.3,3.8,56,2
MykolenkoEVEDEF,4.9,0.8,3.0,56,2
IwobiFULMID,6.3,0.7,0.3,56,0
AmadMUNMID,6.2,0.9,1.2,56,0
MalenAVLMID,5.1,0.7,1.5,55,1
BasseyFULDEF,4.4,0.3,1.5,55,0
N.GonzalezMCIMID,5.9,0.1,2.7,55,4
ŠeškoMUNFWD,7.2,3.4,4.0,55,13
L.MileyNEWMID,4.5,3.6,3.8,55,4
GyökeresARSFWD,8.8,9.5,2.5,54,2
Kroupi.JrBOUFWD,4.6,4.0,3.2,54,7
BergeFULMID,4.9,0.1,3.3,54,10
JoelintonNEWMID,5.9,0.4,3.7,53,8
Hudson-OdoiNFOMID,5.7,0.8,4.5,53,2
SpenceTOTDEF,4.3,1.2,2.7,53,1
Van den BergBREDEF,4.5,0.9,1.8,52,0
JaneltBREMID,4.9,0.2,6.5,52,7
GomezBHAMID,4.9,0.2,2.8,52,2
SarrCRYMID,6.4,2.0,0.3,52,0
KerkezLIVDEF,5.6,2.9,3.7,52,9
MilenkovićNFODEF,5.1,3.2,3.0,52,2
WilsonWHUFWD,5.8,0.7,1.7,52,0
DorguMUNDEF,4.2,7.1,5.2,51,5
SchärNEWDEF,5.3,2.0,3.0,51,3
J.MurphyNEWMID,6.0,0.8,1.7,51,1
TalbiSUNMID,4.9,0.1,0.5,51,0
GomesWOLMID,5.3,0.1,3.2,51,4
FlorentinoBURMID,5.0,0.0,1.8,50,2
AdamsBOUMID,5.0,0.3,0.2,50,0
GordonNEWMID,7.5,6.0,3.5,50,1
TonaliNEWMID,5.3,1.0,1.8,50,1
IsidorSUNFWD,5.3,1.8,0.5,50,0
De CuyperBHADEF,4.3,2.2,1.5,49,1
IroegbunamEVEMID,4.8,0.0,4.2,49,7
Smith RoweFULMID,5.6,0.8,3.7,49,5
GudmundssonLEEDEF,3.8,4.1,2.7,49,0
OkaforLEEMID,5.5,0.1,1.8,49,1
LivramentoNEWDEF,4.9,2.2,0.7,49,1
ØdegaardARSMID,7.8,2.5,4.8,48,3
DunkBHADEF,4.5,0.9,1.8,48,3
YeremyCRYMID,5.8,0.3,2.5,48,3
LukićFULMID,4.9,0.1,3.0,48,1
TielemansAVLMID,5.9,1.1,4.5,47,3
ShawMUNDEF,4.5,0.7,2.2,47,1
SangaréNFOMID,4.9,0.1,3.0,47,0
HutchinsonNFOMID,5.4,0.1,3.5,47,1
AndréWOLMID,5.3,0.1,1.8,47,1
OnanaAVLMID,4.8,0.7,1.3,46,0
HartmanBURDEF,4.0,0.8,0.7,46,0
AjerBREDEF,4.4,0.2,3.8,46,6
BernardoMCIMID,6.2,0.5,2.3,46,2
MurilloNFODEF,5.2,1.9,2.7,46,2
EstèveBURDEF,3.9,8.5,0.7,45,3
KamadaCRYMID,5.0,0.1,0.2,45,0
BogleLEEDEF,4.4,0.2,1.8,45,0
MountMUNMID,5.9,0.5,1.0,45,1
DiakitéBOUDEF,4.3,0.3,0.5,44,1
GanaEVEMID,5.4,0.1,0.7,44,0
Mac AllisterLIVMID,6.2,1.3,1.8,44,2
SelsNFOGKP,4.6,5.6,0.7,44,3
Igor JesusNFOFWD,5.8,1.1,2.5,44,2
XaviTOTMID,6.5,1.0,1.2,44,5
AreolaWHUGKP,4.3,2.2,2.0,44,2
DioufWHUDEF,4.0,1.3,0.0,44,0
WalkerBURDEF,4.4,1.1,1.5,43,1
EkdalBURDEF,3.9,0.9,3.0,43,0
BrooksBOUMID,5.0,0.2,3.3,43,4
BijolLEEDEF,3.9,0.6,3.8,43,3
PerriLEEGKP,4.5,0.3,3.0,43,1
De LigtMUNDEF,4.9,2.0,0.0,43,0
H.BuenoWOLDEF,4.3,0.1,3.2,43,2
S.BuenoWOLDEF,4.4,0.1,3.0,43,2
FlemmingBURFWD,5.3,0.4,0.5,42,0
BarryEVEFWD,5.7,0.7,3.2,42,2
NmechaLEEFWD,5.0,0.5,0.8,42,1
BradleyLIVDEF,5.0,0.2,3.7,42,6
HallNEWDEF,5.3,2.8,3.7,42,4
TelTOTMID,6.2,0.1,2.3,42,10
P.M.SarrTOTMID,4.5,0.8,0.0,42,0
SoučekWHUMID,5.7,0.2,1.8,42,6
J.AriasWOLMID,4.9,0.2,2.8,42,1
LaurentBURMID,4.8,0.0,4.0,41,4
JensenBREMID,4.9,0.1,2.3,41,3
FofanaCHEDEF,4.4,0.4,2.2,41,0
TanakaLEEMID,4.8,0.3,1.2,41,1
LammensMUNGKP,5.0,2.0,2.8,41,1
NdoyeNFOMID,5.5,0.7,0.2,41,0
KluivertBOUMID,7.0,0.8,2.7,40,0
LongstaffLEEMID,4.8,0.2,0.0,40,0
BrobbeySUNFWD,5.5,0.4,2.8,40,2
PauAVLDEF,4.3,0.3,0.0,39,0
EstêvãoCHEMID,6.4,1.9,1.3,39,0
GarnachoCHEMID,6.4,0.5,1.7,39,0
SavonaNFODEF,4.5,0.1,1.5,39,0
KrejčíWOLDEF,4.5,0.1,3.3,39,2
BergvallTOTMID,5.3,0.2,1.2,38,1
SummervilleWHUMID,5.5,0.1,2.0,38,4
MunetsiWOLMID,5.3,0.0,0.0,38,0
JohnsonCRYMID,6.5,2.6,1.0,37,2
ReinildoSUNDEF,3.8,2.6,1.7,37,0
SadikiSUNMID,4.9,0.0,0.5,37,0
FosterBURFWD,4.9,0.8,0.3,36,0
PalmerCHEMID,10.4,12.2,3.8,36,1
BetoEVEFWD,5.0,2.5,1.8,36,1
BotmanNEWDEF,4.9,0.3,0.7,36,4
Hee ChanWOLMID,5.6,0.1,3.0,36,1
Strand LarsenWOLFWD,6.1,0.9,1.3,36,4
HincapieARSDEF,5.3,1.5,3.2,35,1
ChukwuezeFULMID,5.3,0.1,0.8,35,0
YoroMUNDEF,4.2,1.4,1.2,35,1
HenryBREDEF,4.3,0.2,4.0,34,6
MitomaBHAMID,6.1,1.9,2.3,34,8
HinshelwoodBHAMID,5.1,0.0,2.2,34,5
C.JonesLIVMID,5.4,0.1,2.5,34,0
AdingraSUNMID,4.9,0.4,3.0,34,1
KilmanWHUDEF,4.2,0.2,1.0,34,0
MavropanosWHUDEF,4.4,0.1,1.0,34,2
ManéWOLFWD,4.5,0.7,5.0,34,9
GrudaBHAMID,5.4,0.1,1.7,33,1
LermaCRYMID,4.9,0.1,0.8,33,0
MaguireMUNDEF,4.3,0.5,0.0,33,0
ZirkzeeMUNFWD,5.8,0.5,2.7,33,1
OdobertTOTMID,5.3,0.0,1.5,33,1
S.MagassaWHUMID,5.0,0.0,2.3,33,0
TchaounaBURMID,4.9,0.0,0.7,32,0
BrojaBURFWD,5.2,0.2,3.7,32,2
KevinFULMID,5.8,0.1,2.7,32,1
FrimpongLIVDEF,5.7,5.6,4.2,32,6
GeertruidaSUNDEF,4.5,0.0,2.8,32,1
ToluWOLFWD,5.4,0.1,3.2,32,2
Bruun LarsenBURMID,5.3,0.0,1.7,31,0
A.JimenezBOUDEF,4.5,0.1,2.0,31,0
KingFULMID,4.4,2.1,0.3,31,0
AcheampongCHEDEF,3.8,1.3,0.5,30,1
TrippierNEWDEF,4.9,1.3,0.0,30,0
Walker-PetersWHUDEF,4.2,0.3,1.5,30,0
TchatchouaWOLDEF,4.4,0.0,1.7,30,2
RobinsonFULDEF,4.9,0.7,4.3,29,2
IsakLIVFWD,10.3,3.7,1.2,29,0
PottsWHUMID,4.4,0.8,2.2,29,1
MartinelliARSMID,6.8,0.8,1.2,28,0
HillBOUDEF,3.9,0.6,1.7,28,3
HickeyBREDEF,4.0,0.5,1.7,28,1
GruevLEEMID,4.7,0.0,2.7,28,7
UgarteMUNMID,4.7,0.2,2.3,28,2
TraoréSUNMID,5.5,0.0,0.5,28,0
VeltmanBHADEF,4.3,0.1,2.8,27,0
TosinCHEDEF,4.1,0.3,0.0,27,0
DevennyCRYMID,4.3,1.5,2.3,27,3
CanvotCRYDEF,4.5,0.0,2.2,27,10
J.CuencaFULDEF,4.3,0.1,3.3,27,0
ChiesaLIVMID,6.3,0.3,1.0,27,0
ElangaNEWMID,6.5,2.7,0.3,27,0
GrayTOTMID,4.8,0.1,3.2,27,1
HughesCRYMID,4.7,0.1,1.5,26,3
SavinhoMCIMID,6.9,0.4,1.2,26,0
DansoTOTDEF,4.2,0.1,1.2,26,0
BalebaBHAMID,4.5,1.3,0.3,25,0
AlcarazEVEMID,5.2,0.1,1.2,25,0
GomezLIVDEF,4.9,0.1,1.0,25,1
HeavenMUNDEF,3.9,2.8,3.2,25,0
DominguezNFOMID,5.0,0.0,2.8,25,10
WoodNFOFWD,7.2,4.8,0.0,25,0
TodiboWHUDEF,4.3,0.1,1.0,25,2
Wan-BissakaWHUDEF,4.1,3.9,0.2,25,0
BellegardeWOLMID,5.2,0.0,0.0,25,0
MingsAVLDEF,4.3,0.5,0.0,24,0
AkéMCIDEF,5.3,0.6,2.0,24,2
WhiteARSDEF,5.1,0.6,0.3,23,0
GuessandAVLMID,6.2,0.0,0.2,23,0
GittensCHEMID,6.0,0.1,0.5,23,0
NketiahCRYFWD,5.4,0.4,0.7,23,0
McNeilEVEMID,5.5,0.2,2.7,23,2
RobertsonLIVDEF,5.8,1.0,1.3,23,0
MayendaSUNFWD,5.2,0.5,1.0,23,1
HannibalBURMID,4.7,0.1,0.0,22,0
CookBOUMID,4.9,0.0,2.5,22,3
AdliBOUMID,5.4,0.0,0.7,22,1
MartinezMUNDEF,4.8,0.5,3.2,22,1
Kolo MuaniTOTFWD,6.9,0.3,1.7,22,1
BogardeAVLDEF,4.0,0.5,0.2,21,1
EdwardsBURMID,4.7,0.1,2.7,21,5
DelapCHEFWD,6.2,0.9,1.5,21,7
CairneyFULMID,4.8,0.0,2.0,21,2
MoratoNFODEF,4.3,0.1,0.2,21,1
JohnstoneWOLGKP,4.4,0.1,-0.2,21,0
MaduekeARSMID,6.8,0.7,0.7,20,1
LindelöfAVLDEF,4.5,0.1,2.7,20,6
SmithBOUDEF,4.4,0.2,0.5,20,0
MilnerBHAMID,4.9,0.1,0.8,20,1
CastagneFULDEF,4.3,0.1,0.7,20,1
AgbadouWOLDEF,4.2,0.1,0.0,20,0
TotiWOLDEF,4.2,0.1,0.7,20,0
Møller WolfeWOLDEF,4.3,0.1,0.8,20,0
GnontoLEEMID,5.2,0.1,1.3,19,1
MamardashviliLIVGKP,4.2,0.6,0.0,19,0
LewisMCIDEF,4.7,1.3,0.5,19,1
RodrigoMCIMID,6.3,0.4,1.2,19,1
José SáWOLGKP,4.2,1.0,2.3,19,1
MaatsenAVLDEF,4.2,0.5,1.3,18,1
HumphreysBURDEF,3.9,0.1,3.0,18,6
TuanzebeBURDEF,3.9,1.0,0.2,18,0
ChristieBOUMID,4.9,0.1,0.2,18,0
MilosavljevićBOUDEF,4.4,0.0,0.2,18,1
KostoulasBHAFWD,4.8,0.3,1.3,18,0
Andrey SantosCHEMID,4.5,0.3,0.7,18,1
JustinLEEDEF,3.9,0.2,2.0,18,0
BobbMCIMID,5.1,0.2,0.0,18,0
OsulaNEWFWD,5.4,0.2,0.0,18,0
MosqueraWOLDEF,4.3,0.1,2.7,18,3
MosqueraARSDEF,5.3,0.1,0.0,17,0
AdamaFULMID,5.1,0.1,0.8,17,1
MunizFULFWD,5.3,0.7,0.0,17,0
MazraouiMUNDEF,4.9,0.2,0.0,17,0
TzimasBHAFWD,5.2,0.1,0.0,16,0
MarmoushMCIMID,8.3,2.3,0.2,16,0
BarkleyAVLMID,4.8,0.0,0.0,15,0
DiblingEVEMID,5.3,0.0,1.7,15,0
KhusanovMCIDEF,5.4,0.3,0.7,15,2
YatesNFOMID,4.7,0.1,0.0,15,0
RiggSUNMID,4.7,0.0,1.2,15,1
SanchoAVLMID,5.8,0.2,1.2,14,3
ClyneCRYDEF,3.8,0.7,1.8,14,0
J.RamseyNEWMID,5.3,0.2,1.2,14,1
WillockNEWMID,5.0,0.1,0.7,14,0
SonneBURDEF,3.8,0.3,1.7,13,1
Enes ÜnalBOUFWD,5.4,0.0,0.7,13,1
CarvalhoBREMID,4.7,0.1,0.0,13,0
UcheCRYFWD,5.5,0.0,1.3,13,0
RöhlEVEMID,5.0,0.0,1.5,13,1
JamesLEEMID,5.2,0.1,0.0,13,0
DiarraSUNMID,5.3,0.0,0.2,13,0
UdogieTOTDEF,4.3,0.3,0.0,13,0
R.GomesWOLDEF,4.4,0.1,0.0,13,0
Lewis-SkellyARSDEF,5.1,1.5,0.7,12,1
OnyekaBREMID,4.8,0.0,0.0,12,0
O'RileyBHAMID,5.5,0.3,0.0,12,0
Marc GuiuCHEFWD,4.3,6.9,0.0,12,0
HarrisonLEEMID,5.1,0.1,0.2,12,0
Aït-NouriMCIDEF,5.7,3.8,0.2,12,0
StonesMCIDEF,5.4,0.6,0.0,12,0
MainooMUNMID,4.6,0.4,0.3,12,1
WissaNEWFWD,7.3,1.1,1.8,12,1
BakwaNFOMID,5.9,0.0,1.2,12,1
ScarlesWHUDEF,4.3,0.0,1.8,12,4
FüllkrugWHUFWD,5.6,0.6,0.0,12,0
Fer LópezWOLMID,5.2,0.0,0.7,12,0
M.BizotAVLGKP,4.2,0.4,0.5,11,2
ReedFULMID,4.3,0.3,1.7,11,1
BornauwLEEDEF,3.8,0.1,1.5,11,1
PiroeLEEFWD,4.9,0.4,0.3,11,0
NgumohaLIVMID,4.3,0.7,0.2,11,0
TraffordMCIGKP,4.5,1.0,0.0,11,0
BayindirMUNGKP,4.8,0.3,0.0,11,0
RamsdaleNEWGKP,4.8,0.8,1.0,11,0
Douglas LuizNFOMID,4.9,0.0,0.7,11,0
JohnNFOGKP,4.0,0.4,1.8,11,0
CirkinSUNDEF,4.0,0.0,1.8,11,1
Ward-ProwseWHUMID,5.6,0.2,0.0,11,0
DohertyWOLDEF,4.4,0.1,1.5,11,0
CoppolaBHADEF,4.2,0.1,1.2,10,0
PattersonEVEDEF,4.4,0.0,1.7,10,1
DarlowLEEGKP,3.9,2.0,0.0,10,0
DaviesTOTDEF,4.3,0.1,1.7,10,0
HoeverWOLDEF,3.8,1.3,0.7,10,0
G.JesusARSFWD,6.4,0.3,1.5,9,1
Lucas PiresBURDEF,3.8,0.2,1.8,9,1
BoscagliBHADEF,4.2,0.1,1.3,9,0
DiopFULDEF,4.3,0.1,0.8,9,2
AinaNFODEF,4.7,1.9,0.5,9,2
KalimuendoNFOFWD,6.0,0.1,0.3,9,0
IrvingWHUMID,4.3,0.3,0.0,9,0
HermansenWHUGKP,4.2,0.2,0.0,9,0
NwaneriARSMID,5.0,0.1,0.0,8,0
WorrallBURDEF,3.8,0.2,0.3,7,0
Gannon-DoakBOUMID,4.8,0.0,0.0,7,0
EndoLIVMID,4.9,0.1,0.0,7,0
ZinchenkoNFODEF,4.9,0.2,0.3,7,0
AwoniyiNFOFWD,5.2,0.3,0.5,7,0
MundleSUNMID,4.9,0.0,1.0,7,1
G.RodriguezWHUMID,4.8,0.0,0.3,7,0
NelsonBREMID,4.8,0.1,0.5,6,1
ArmstrongEVEMID,4.5,0.0,0.8,6,4
McAteeNFOMID,5.0,0.1,0.2,6,0
IgorWHUDEF,4.5,0.1,0.0,6,0
DowmanARSMID,4.3,0.3,0.0,5,0
WatsonBHAMID,4.8,0.0,0.5,5,0
HatoCHEDEF,4.6,0.2,0.3,5,1
L.GuilhermeWHUMID,4.9,0.0,0.0,5,0
MayersWHUDEF,4.0,0.0,0.7,5,1
ElliottAVLMID,5.1,0.2,0.0,4,0
TrésorBURMID,4.4,0.1,0.7,4,0
H.TraorèBOUMID,4.5,0.3,0.0,4,0
PinnockBREDEF,4.2,0.1,0.0,4,0
GeorgeCHEMID,4.8,0.1,0.0,4,0
LaviaCHEMID,4.9,0.0,0.0,4,0
SosaCRYDEF,4.8,0.1,0.5,4,1
EsseCRYMID,4.7,0.1,0.5,4,0
Kusi-AsareFULFWD,4.5,0.1,0.3,4,0
AlleyneMCIDEF,4.5,0.0,4.0,4,4
NørgaardARSMID,5.1,0.1,0.2,3,0
SolerBOUDEF,4.0,0.2,0.2,3,0
JörgensenCHEGKP,4.3,0.2,0.3,3,0
B.BadiashileCHEDEF,4.4,0.0,0.5,3,0
ColemanEVEDEF,4.2,0.1,0.0,3,0
J.FletcherMUNMID,4.3,0.1,0.5,3,0
Jair CunhaNFODEF,4.2,0.1,0.0,3,0
NeilSUNMID,4.8,0.0,0.2,3,1
N.AguerdWHUDEF,4.4,0.0,0.0,3,0
Mohamadou KantéWHUMID,4.5,0.0,0.3,3,0
BarnesBURFWD,4.2,1.3,0.2,2,0
GroßBHAMID,5.5,0.0,1.0,2,1
Drakes-ThomasCRYMID,4.5,0.0,0.4,2,0
NyoniLIVMID,4.3,0.4,0.3,2,0
LaceyMUNMID,4.5,0.0,0.3,2,1
SeeltSUNDEF,4.0,0.1,0.0,2,0
SolankeTOTFWD,7.2,0.9,0.0,2,0
MarshallWHUFWD,4.3,0.6,0.0,2,0
TatyWHUFWD,5.5,0.0,2.0,2,2
ChirewaWOLMID,4.3,0.2,0.2,2,0
HavertzARSFWD,7.3,0.3,0.0,1,0
A.GarcíaAVLDEF,3.9,0.2,0.2,1,0
Jimoh-AlobaAVLMID,4.5,0.1,0.2,1,0
BurrowesAVLMID,4.4,0.1,0.0,1,0
George HemmingsAVLMID,4.5,0.0,0.2,1,0
BanelBURMID,4.5,0.0,0.2,1,0
WinterburnBOUMID,4.5,0.0,0.0,1,0
MilamboBREMID,5.2,0.0,0.0,1,0
Peart-HarrisBREMID,4.4,0.0,0.2,1,0
KnightBHAMID,4.4,0.1,0.0,1,0
OriolaBHAMID,4.5,0.0,0.0,1,0
BuonanotteCHEMID,4.6,0.1,0.0,1,0
RodneyCRYMID,4.4,0.0,0.2,1,0
ÉdouardCRYFWD,5.0,0.2,0.0,1,0
ByramLEEDEF,3.8,0.2,0.0,1,0
KovačićMCIMID,5.9,0.0,0.0,1,0
MukasaMCIMID,4.4,0.0,0.2,1,0
FredricsonMUNDEF,3.8,0.1,0.2,1,0
MalaciaMUNDEF,3.8,0.4,0.2,1,0
Bendito MantatoMUNMID,4.5,0.0,0.2,1,0
LascellesNEWDEF,4.3,0.1,0.0,1,0
AbbottNFODEF,3.8,0.3,0.0,1,0
JotaNFOMID,5.4,0.0,0.0,1,0
RobertsSUNMID,5.4,0.0,0.0,1,0
MasuakuSUNDEF,3.9,0.5,0.0,1,0
DragusinTOTDEF,4.5,0.0,0.2,1,0
ScarlettTOTFWD,4.3,0.6,0.2,1,0
EarthyWHUMID,4.5,0.0,0.2,1,0
PabloWHUFWD,5.5,0.0,0.5,1,1
Pedro LimaWOLDEF,4.0,0.4,0.2,1,1
KalajdžićWOLFWD,4.9,0.0,0.0,1,0
ArrizabalagaARSGKP,4.1,0.4,0.0,0,0
HeinARSGKP,4.0,0.2,0.0,0,0
SetfordARSGKP,3.9,0.3,0.0,0,0
KiwiorARSDEF,5.4,0.0,0.0,0,0
ClarkeARSDEF,3.8,0.5,0.0,0,0
KacurriARSDEF,3.9,0.1,0.0,0,0
NicholsARSDEF,3.8,0.2,0.0,0,0
Fábio VieiraARSMID,5.4,0.0,0.0,0,0
KabiaARSMID,4.5,0.1,0.0,0,0
SambiARSMID,4.5,0.1,0.0,0,0
Harriman-AnnousARSMID,4.5,0.0,0.0,0,0
SalmonARSDEF,4.0,0.0,0.0,0,0
GauciAVLGKP,4.0,0.1,0.0,0,0
MarschallAVLGKP,4.0,0.0,0.0,0,0
Alex MorenoAVLDEF,4.0,1.7,0.0,0,0
SousaAVLDEF,3.9,0.3,0.0,0,0
YasinAVLDEF,4.0,0.1,0.0,0,0
BaileyAVLMID,5.5,0.1,0.0,0,0
Iling JrAVLMID,5.5,0.0,0.0,0,0
BarrenecheaAVLMID,5.0,0.0,0.0,0,0
DobbinAVLMID,5.0,0.0,0.0,0,0
BroggioAVLMID,4.4,0.3,0.0,0,0
DendonckerAVLMID,4.5,0.1,0.0,0,0
YoungAVLMID,4.3,0.6,0.0,0,0
RedmondAVLFWD,4.5,0.3,0.0,0,0
WrightAVLGKP,3.9,0.6,0.0,0,0
RoweAVLDEF,4.0,0.1,0.0,0,0
ProctorAVLGKP,3.9,0.6,0.0,0,0
PattersonAVLDEF,3.9,0.2,0.0,0,0
HollingsheadAVLGKP,4.0,0.0,0.0,0,0
Leon RouthAVLDEF,4.0,0.0,0.0,0,0
CarrollAVLDEF,4.0,0.0,0.0,0,0
