Player,Cost,Sel.%,Form,Pts.,RP
SoučekWHUMID,5.7,0.2,2.8,49,2
JensenBREMID,4.9,0.1,2.6,48,3
PalmerCHEMID,10.4,11.9,2.8,47,2
Mac AllisterLIVMID,6.2,1.2,1.4,47,1
HartmanBURDEF,4.0,0.7,0.0,46,0
DiakitéBOUDEF,4.2,0.3,0.6,46,1
FofanaCHEDEF,4.4,0.4,1.0,46,4
MountMUNMID,5.9,0.4,0.4,46,0
TelTOTMID,6.2,0.2,3.2,46,1
DioufWHUDEF,4.0,1.3,0.4,46,1
KrejčíWOLDEF,4.5,0.1,3.0,46,0
A.JimenezBOUDEF,4.5,0.2,3.0,45,5
KamadaCRYMID,5.0,0.1,0.0,45,0
BetoEVEFWD,5.0,2.4,3.0,45,7
SadikiSUNMID,4.9,0.1,1.6,45,0
J.AriasWOLMID,4.9,0.2,2.6,45,1
EkdalBURDEF,3.9,0.8,0.4,44,0
LermaCRYMID,4.9,0.1,2.4,44,8
MaguireMUNDEF,4.3,1.2,2.2,44,2
BotmanNEWDEF,4.9,0.4,2.4,44,0
OdobertTOTMID,5.3,0.1,3.0,44,1
HillBOUDEF,3.9,1.2,4.2,43,7
BrooksBOUMID,5.0,0.2,1.2,43,0
AdliBOUMID,5.4,0.2,4.4,43,5
HenryBREDEF,4.3,0.2,3.2,43,6
JohnsonCRYMID,6.5,2.5,1.8,43,2
ChukwuezeFULMID,5.3,0.1,1.6,43,2
BijolLEEDEF,3.9,0.4,1.4,43,0
TanakaLEEMID,4.8,0.2,0.8,43,0
PerriLEEGKP,4.5,0.3,0.6,43,0
De LigtMUNDEF,4.9,1.9,0.0,43,0
NdoyeNFOMID,5.5,0.7,0.4,43,1
P.M.SarrTOTMID,4.5,0.8,0.2,43,1
MavropanosWHUDEF,4.4,0.1,2.4,43,3
Hee ChanWOLMID,5.6,0.2,3.8,43,2
LaurentBURMID,4.8,0.0,1.2,42,0
FlemmingBURFWD,5.3,0.3,0.0,42,0
FosterBURFWD,4.9,0.8,1.2,42,0
LongstaffLEEMID,4.8,0.2,0.4,42,1
BradleyLIVDEF,5.0,0.2,2.8,42,0
HincapieARSDEF,5.1,0.6,1.6,41,6
GarnachoCHEMID,6.4,0.5,0.4,41,1
C.JonesLIVMID,5.4,0.1,1.8,41,1
KluivertBOUMID,7.0,0.6,0.4,40,0
MitomaBHAMID,6.1,2.1,3.4,40,2
KevinFULMID,5.8,0.1,2.6,40,6
ManéWOLFWD,4.6,1.9,5.4,40,2
SavonaNFODEF,4.5,0.1,0.2,39,0
BergvallTOTMID,5.2,0.2,0.6,39,0
Strand LarsenWOLFWD,6.1,0.9,1.6,39,1
TrippierNEWDEF,4.9,1.3,1.6,38,1
ReinildoSUNDEF,3.8,2.9,0.2,38,0
Wan-BissakaWHUDEF,4.1,4.0,2.6,38,7
MunetsiWOLMID,5.3,0.0,0.0,38,0
ToluWOLFWD,5.4,0.1,1.8,37,2
MaduekeARSMID,6.8,0.7,3.8,36,14
BrojaBURFWD,5.2,0.2,1.6,36,0
HinshelwoodBHAMID,5.1,0.0,1.4,36,0
KingFULMID,4.4,1.8,1.0,36,0
JustinLEEDEF,3.9,0.5,4.4,36,0
YoroMUNDEF,4.2,1.3,0.8,36,1
KilmanWHUDEF,4.2,0.2,0.6,36,0
TchatchouaWOLDEF,4.4,0.0,2.6,36,0
GrudaBHAMID,5.4,0.1,1.2,35,0
J.CuencaFULDEF,4.3,0.1,2.2,35,1
BalebaBHAMID,4.5,1.4,1.8,34,4
HughesCRYMID,4.7,0.1,2.6,34,2
GruevLEEMID,4.7,0.1,3.0,34,1
FrimpongLIVDEF,5.8,5.4,2.4,34,0
AdingraSUNMID,4.9,0.4,0.6,34,0
MartinelliARSMID,6.8,0.9,2.0,33,4
TchaounaBURMID,4.9,0.0,0.4,33,0
CookBOUMID,4.9,0.0,3.6,33,3
RobinsonFULDEF,4.9,0.8,1.4,33,1
ZirkzeeMUNFWD,5.8,0.4,1.0,33,0
S.MagassaWHUMID,5.0,0.0,0.2,33,0
EdwardsBURMID,4.7,0.1,3.4,32,0
DominguezNFOMID,5.0,0.0,4.2,32,1
GeertruidaSUNDEF,4.5,0.0,0.6,32,0
Bruun LarsenBURMID,5.3,0.0,0.2,31,0
HickeyBREDEF,4.0,0.5,1.2,31,1
AcheampongCHEDEF,3.8,1.2,0.8,31,0
DelapCHEFWD,6.2,1.0,3.4,31,5
ElangaNEWMID,6.5,2.6,0.8,31,2
TodiboWHUDEF,4.3,0.1,1.6,31,0
WhiteARSDEF,5.1,0.6,1.4,30,0
VeltmanBHADEF,4.3,0.1,1.8,30,1
TosinCHEDEF,4.0,0.3,0.6,30,0
MartinezMUNDEF,4.8,0.7,2.6,30,1
UgarteMUNMID,4.7,0.2,1.6,30,1
GrayTOTMID,4.8,0.1,1.4,30,2
PottsWHUMID,4.4,0.7,0.6,30,0
Walker-PetersWHUDEF,4.2,0.3,0.6,30,0
TuanzebeBURDEF,3.9,1.0,2.2,29,0
DevennyCRYMID,4.3,1.4,1.2,29,0
McNeilEVEMID,5.5,0.2,1.8,29,0
ChiesaLIVMID,6.3,0.3,0.6,29,1
IsakLIVFWD,10.3,3.6,0.0,29,0
RodrigoMCIMID,6.3,0.4,3.0,28,3
TraoréSUNMID,5.5,0.0,0.0,28,0
José SáWOLGKP,4.2,1.1,3.2,28,1
MaatsenAVLDEF,4.2,0.5,2.4,27,2
SmithBOUDEF,4.4,0.2,1.4,27,6
KostoulasBHAFWD,4.8,0.4,2.8,27,1
CanvotCRYDEF,4.5,0.0,2.4,27,0
MarmoushMCIMID,8.3,2.4,2.2,27,1
AinaNFODEF,4.7,2.1,4.2,27,2
DansoTOTDEF,4.2,0.1,0.2,27,0
AlcarazEVEMID,5.2,0.1,0.2,26,1
CastagneFULDEF,4.3,0.1,1.6,26,1
SavinhoMCIMID,6.9,0.4,0.0,26,0
HeavenMUNDEF,3.8,2.2,1.0,26,0
MayendaSUNFWD,5.2,0.5,1.2,26,0
Kolo MuaniTOTFWD,6.9,0.4,1.4,26,2
MosqueraWOLDEF,4.3,0.1,3.4,26,0
BellegardeWOLMID,5.1,0.0,0.2,26,1
MingsAVLDEF,4.3,0.6,0.2,25,0
GuessandAVLMID,6.2,0.0,0.4,25,0
GittensCHEMID,6.0,0.1,0.4,25,1
RobertsonLIVDEF,5.7,1.0,0.4,25,0
GomezLIVDEF,4.9,0.1,0.4,25,0
AkéMCIDEF,5.3,0.6,0.8,25,0
WoodNFOFWD,7.2,4.7,0.0,25,0
BogardeAVLDEF,4.0,0.5,0.8,24,1
HannibalBURMID,4.7,0.1,0.4,24,0
CairneyFULMID,4.8,0.0,1.4,24,1
KhusanovMCIDEF,5.4,0.4,2.4,24,0
MainooMUNMID,4.6,0.6,2.6,24,4
HumphreysBURDEF,3.9,0.1,2.6,23,0
NketiahCRYFWD,5.4,0.3,0.0,23,0
MoratoNFODEF,4.3,0.1,0.6,23,1
AgbadouWOLDEF,4.2,0.1,0.6,23,3
MilnerBHAMID,4.9,0.1,0.8,22,1
Andrey SantosCHEMID,4.5,0.3,1.2,22,0
LindelöfAVLDEF,4.5,0.1,1.8,21,0
ChristieBOUMID,4.9,0.1,0.6,21,1
PattersonEVEDEF,4.4,0.0,2.4,21,1
GnontoLEEMID,5.2,0.1,0.8,21,1
JohnstoneWOLGKP,4.4,0.1,0.0,21,0
Møller WolfeWOLDEF,4.3,0.1,0.4,21,1
TotiWOLDEF,4.2,0.1,0.0,20,0
MilosavljevićBOUDEF,4.4,0.0,0.4,19,0
GroßBHAMID,5.5,0.1,3.8,19,12
DarlowLEEGKP,3.9,2.1,1.8,19,1
MamardashviliLIVGKP,4.2,0.6,0.0,19,0
LewisMCIDEF,4.6,1.2,0.2,19,0
MazraouiMUNDEF,4.9,0.2,0.4,19,1
OsulaNEWFWD,5.4,0.2,0.2,19,1
ScarlesWHUDEF,4.3,0.0,2.4,19,0
BobbFULMID,5.1,0.2,0.0,18,0
MosqueraARSDEF,5.3,0.1,0.0,17,0
SanchoAVLMID,5.8,0.2,1.4,17,2
DiblingEVEMID,5.3,0.0,0.6,17,1
MunizFULFWD,5.3,0.7,0.0,17,0
WillockNEWMID,5.0,0.1,0.8,17,2
SolankeTOTFWD,7.2,1.1,3.0,17,12
AdamaWHUMID,5.1,0.1,0.4,17,0
R.GomesWOLDEF,4.4,0.1,0.8,17,2
G.JesusARSFWD,6.4,0.5,1.8,16,5
TzimasBHAFWD,5.2,0.1,0.0,16,0
RöhlEVEMID,5.0,0.0,1.0,16,0
BornauwLEEDEF,3.8,0.1,1.6,16,0
J.RamseyNEWMID,5.3,0.2,0.8,16,1
WissaNEWFWD,7.3,0.8,1.4,16,1
YatesNFOMID,4.7,0.1,0.2,16,1
BarkleyAVLMID,4.8,0.0,0.0,15,0
Enes ÜnalBOUFWD,5.4,0.0,0.8,15,1
BoscagliBHADEF,4.2,0.1,1.2,15,0
UcheCRYFWD,5.5,0.1,0.6,15,1
Aït-NouriMCIDEF,5.7,3.8,0.6,15,2
RiggSUNMID,4.7,0.0,0.4,15,0
UdogieTOTDEF,4.3,0.3,0.4,15,1
Lucas PiresBURDEF,3.8,0.3,1.4,14,0
ClyneCRYDEF,3.8,0.6,0.2,14,0
Douglas LuizAVLMID,4.9,0.1,0.6,13,2
SonneBURDEF,3.8,0.3,0.4,13,0
CarvalhoBREMID,4.7,0.1,0.0,13,0
JamesLEEMID,5.2,0.1,0.0,13,0
NgumohaLIVMID,4.3,0.7,0.4,13,0
AwoniyiNFOFWD,5.2,0.3,1.2,13,0
CirkinSUNDEF,4.0,0.1,0.6,13,0
DiarraSUNMID,5.3,0.0,0.0,13,0
Lewis-SkellyARSDEF,5.1,1.5,0.2,12,0
OnyekaBREMID,4.8,0.0,0.0,12,0
O'RileyBHAMID,5.5,0.3,0.0,12,0
Marc GuiuCHEFWD,4.2,6.2,0.0,12,0
ArmstrongEVEMID,4.5,0.1,2.2,12,2
HarrisonLEEMID,5.1,0.1,0.0,12,0
PiroeLEEFWD,4.9,0.3,0.4,12,1
StonesMCIDEF,5.4,0.6,0.0,12,0
BakwaNFOMID,5.9,0.0,1.0,12,0
FüllkrugWHUFWD,5.6,0.6,0.0,12,0
Fer LópezWOLMID,5.1,0.0,0.0,12,0
M.BizotAVLGKP,4.2,0.4,0.4,11,0
Ward-ProwseBURMID,5.6,0.2,0.0,11,0
ReedFULMID,4.3,0.3,1.8,11,0
TraffordMCIGKP,4.5,0.9,0.0,11,0
BayindirMUNGKP,4.7,0.3,0.0,11,0
RamsdaleNEWGKP,4.8,0.7,0.0,11,0
JohnNFOGKP,4.0,0.4,0.2,11,0
DohertyWOLDEF,4.4,0.1,0.0,11,0
CoppolaBHADEF,4.2,0.1,0.0,10,0
DiopFULDEF,4.3,0.1,0.8,10,0
MundleSUNMID,4.9,0.0,1.0,10,0
DaviesTOTDEF,4.3,0.1,1.8,10,0
HoeverWOLDEF,3.8,1.1,0.0,10,0
EndoLIVMID,4.9,0.1,0.4,9,1
KalimuendoNFOFWD,6.0,0.1,0.2,9,0
GallagherTOTMID,5.4,0.1,3.0,9,5
IrvingWHUMID,4.3,0.2,0.0,9,0
HermansenWHUGKP,4.2,0.2,0.0,9,0
TatyWHUFWD,5.5,0.0,2.2,9,2
NwaneriARSMID,5.0,0.1,0.0,8,0
G.RodriguezWHUMID,4.8,0.0,0.2,8,0
WorrallBURDEF,3.8,0.1,0.0,7,0
Gannon-DoakBOUMID,4.8,0.0,0.0,7,0
B.BadiashileCHEDEF,4.4,0.1,1.2,7,0
HatoCHEDEF,4.6,0.2,0.8,7,0
ZinchenkoNFODEF,4.9,0.2,0.0,7,0
PabloWHUFWD,5.5,0.0,1.4,7,2
NelsonBREMID,4.8,0.1,0.2,6,0
IgorBHADEF,4.5,0.1,0.0,6,0
McAteeNFOMID,5.0,0.1,0.0,6,0
BissoumaTOTMID,5.2,0.0,1.2,6,1
DowmanARSMID,4.2,0.4,0.0,5,0
ElliottAVLMID,5.1,0.2,0.2,5,1
WatsonBHAMID,4.8,0.0,0.2,5,0
SosaCRYDEF,4.8,0.1,0.4,5,0
Chadi RiadCRYDEF,4.0,0.0,1.0,5,1
AlleyneMCIDEF,4.3,0.0,1.2,5,0
L.GuilhermeWHUMID,4.9,0.0,0.0,5,0
MayersWHUDEF,4.0,0.0,0.4,5,0
TrésorBURMID,4.4,0.1,0.0,4,0
H.TraorèBOUMID,4.5,0.3,0.0,4,0
RayanBOUMID,5.5,0.0,4.0,4,4
PinnockBREDEF,4.2,0.1,0.0,4,0
GeorgeCHEMID,4.8,0.1,0.0,4,0
LaviaCHEMID,4.9,0.0,0.0,4,0
EsseCRYMID,4.7,0.1,0.2,4,0
Kusi-AsareFULFWD,4.5,0.1,0.2,4,0
NørgaardARSMID,5.1,0.1,0.0,3,0
HavertzARSFWD,7.3,0.4,0.4,3,2
SolerBOUDEF,4.0,0.2,0.0,3,0
JörgensenCHEGKP,4.3,0.2,0.4,3,0
ColemanEVEDEF,4.2,0.1,0.0,3,0
J.FletcherMUNMID,4.3,0.1,0.0,3,0
Jair CunhaNFODEF,4.2,0.1,0.0,3,0
NeilSUNMID,4.8,0.0,0.2,3,0
DragusinTOTDEF,4.5,0.0,0.4,3,1
N.AguerdWHUDEF,4.4,0.0,0.0,3,0
Mohamadou KantéWHUMID,4.5,0.0,0.0,3,0
BaileyAVLMID,5.5,0.1,0.4,2,1
George HemmingsAVLMID,4.5,0.0,0.2,2,0
AbrahamAVLFWD,6.0,0.2,2.0,2,2
Tóth.ABOUMID,5.0,0.0,1.0,2,1
Drakes-ThomasCRYMID,4.5,0.0,0.2,2,0
BranthwaiteEVEDEF,5.3,0.2,0.4,2,1
BuonanotteLEEMID,4.6,0.1,0.2,2,1
NyoniLIVMID,4.3,0.3,0.0,2,0
MukasaMCIMID,4.4,0.0,0.2,2,0
LaceyMUNMID,4.5,0.0,0.2,2,0
SeeltSUNDEF,4.0,0.1,0.0,2,0
ScarlettTOTFWD,4.3,0.6,0.4,2,0
MarshallWHUFWD,4.3,0.6,0.0,2,0
Pedro LimaWOLDEF,4.0,0.4,0.4,2,1
ChirewaWOLMID,4.3,0.2,0.2,2,0
A.GarcíaAVLDEF,3.9,0.2,0.2,1,0
Jimoh-AlobaAVLMID,4.5,0.1,0.0,1,0
BurrowesAVLMID,4.4,0.1,0.0,1,0
BanelBURMID,4.5,0.0,0.2,1,0
BarnesBURFWD,4.2,1.4,-0.2,1,0
WinterburnBOUMID,4.5,0.0,0.0,1,0
MilamboBREMID,5.2,0.0,0.0,1,0
DonovanBREMID,4.4,0.1,0.2,1,0
Peart-HarrisBREMID,4.4,0.0,0.2,1,0
KnightBHAMID,4.4,0.1,0.0,1,0
OriolaBHAMID,4.5,0.0,0.0,1,0
RodneyCRYMID,4.4,0.0,0.2,1,0
ÉdouardCRYFWD,5.0,0.2,0.0,1,0
ByramLEEDEF,3.8,0.2,0.0,1,0
KovačićMCIMID,5.9,0.0,0.0,1,0
FredricsonMUNDEF,3.8,0.1,0.0,1,0
MalaciaMUNDEF,3.8,0.4,0.0,1,0
Bendito MantatoMUNMID,4.5,0.0,0.0,1,0
LascellesNEWDEF,4.3,0.1,0.0,1,0
A.MurphyNEWDEF,3.8,0.7,0.2,1,1
AbbottNFODEF,3.8,0.3,0.0,1,0
JotaNFOMID,5.4,0.0,0.0,1,0
GunnNFOGKP,4.0,1.2,0.2,1,1
O'NienSUNDEF,4.0,0.1,0.4,1,0
RobertsSUNMID,5.4,0.0,0.0,1,0
MasuakuSUNDEF,3.9,0.5,0.0,1,0
ByfieldTOTDEF,4.0,0.0,0.2,1,1
EarthyWHUMID,4.5,0.0,0.0,1,0
KalajdžićWOLFWD,4.9,0.0,0.0,1,0
ArrizabalagaARSGKP,4.1,0.4,0.0,0,0
HeinARSGKP,4.0,0.2,0.0,0,0
SetfordARSGKP,3.9,0.2,0.0,0,0
KiwiorARSDEF,5.4,0.0,0.0,0,0
ClarkeARSDEF,3.8,0.4,0.0,0,0
KacurriARSDEF,3.9,0.1,0.0,0,0
NicholsARSDEF,3.8,0.2,0.0,0,0
Fábio VieiraARSMID,5.4,0.0,0.0,0,0
KabiaARSMID,4.5,0.1,0.0,0,0
SambiARSMID,4.5,0.1,0.0,0,0
Harriman-AnnousARSMID,4.4,0.0,0.0,0,0
SalmonARSDEF,4.0,0.0,0.0,0,0
GauciAVLGKP,4.0,0.1,0.0,0,0
MarschallAVLGKP,4.0,0.0,0.0,0,0
Alex MorenoAVLDEF,4.0,1.7,0.0,0,0
SousaAVLDEF,3.8,0.3,0.0,0,0
YasinAVLDEF,4.0,0.1,0.0,0,0
Iling JrAVLMID,5.5,0.0,0.0,0,0
BarrenecheaAVLMID,5.0,0.0,0.0,0,0
